kind,seed,panel,unit_row,column,lap,phase_bin,value
trained,2,globalnorm,3,82,3,2,-0.07817
trained,2,globalnorm,3,83,3,3,-0.06014
trained,2,globalnorm,3,84,3,4,-0.02811
trained,2,globalnorm,3,85,3,5,0.01427
trained,2,globalnorm,3,86,3,6,0.05619
trained,2,globalnorm,3,87,3,7,0.08253
trained,2,globalnorm,3,88,3,8,0.10269
trained,2,globalnorm,3,89,3,9,0.10985
trained,2,globalnorm,3,90,3,10,0.09834
trained,2,globalnorm,3,91,3,11,0.07158
trained,2,globalnorm,3,92,3,12,0.06154
trained,2,globalnorm,3,93,3,13,0.07661
trained,2,globalnorm,3,94,3,14,0.07425
trained,2,globalnorm,3,95,3,15,0.07096
trained,2,globalnorm,3,96,3,16,0.06388
trained,2,globalnorm,3,97,3,17,0.05111
trained,2,globalnorm,3,98,3,18,0.03155
trained,2,globalnorm,3,99,3,19,-0.00205
trained,2,globalnorm,3,100,3,20,-0.05352
trained,2,globalnorm,3,101,3,21,-0.10729
trained,2,globalnorm,3,102,3,22,-0.15518
trained,2,globalnorm,3,103,3,23,-0.19905
trained,2,globalnorm,3,104,3,24,-0.21502
trained,2,globalnorm,3,105,3,25,-0.24931
trained,2,globalnorm,3,106,3,26,-0.29562
trained,2,globalnorm,3,107,3,27,-0.34302
trained,2,globalnorm,3,108,3,28,-0.38639
trained,2,globalnorm,3,109,3,29,-0.40835
trained,2,globalnorm,3,110,3,30,-0.42458
trained,2,globalnorm,3,111,3,31,-0.45947
trained,2,globalnorm,3,112,3,32,-0.49582
trained,2,globalnorm,3,113,3,33,-0.52993
trained,2,globalnorm,3,114,3,34,-0.56384
trained,2,globalnorm,3,115,3,35,-0.58536
trained,2,globalnorm,3,116,3,36,-0.59127
trained,2,globalnorm,3,117,3,37,-0.60717
trained,2,globalnorm,3,118,3,38,-0.62588
trained,2,globalnorm,3,119,3,39,-0.57941
trained,2,globalnorm,3,120,4,0,-0.58521
trained,2,globalnorm,3,121,4,1,-0.58415
trained,2,globalnorm,3,122,4,2,-0.57769
trained,2,globalnorm,3,123,4,3,-0.58993
trained,2,globalnorm,3,124,4,4,-0.60161
trained,2,globalnorm,3,125,4,5,-0.60166
trained,2,globalnorm,3,126,4,6,-0.62276
trained,2,globalnorm,3,127,4,7,-0.64428
trained,2,globalnorm,3,128,4,8,-0.64611
trained,2,globalnorm,3,129,4,9,-0.63353
trained,2,globalnorm,3,130,4,10,-0.61519
trained,2,globalnorm,3,131,4,11,-0.57834
trained,2,globalnorm,3,132,4,12,-0.58642
trained,2,globalnorm,3,133,4,13,-0.61349
trained,2,globalnorm,3,134,4,14,-0.64935
trained,2,globalnorm,3,135,4,15,-0.65062
trained,2,globalnorm,3,136,4,16,-0.65382
trained,2,globalnorm,3,137,4,17,-0.64694
trained,2,globalnorm,3,138,4,18,-0.63839
trained,2,globalnorm,3,139,4,19,-0.64805
trained,2,globalnorm,3,140,4,20,-0.66616
trained,2,globalnorm,3,141,4,21,-0.6798
trained,2,globalnorm,3,142,4,22,-0.69503
trained,2,globalnorm,3,143,4,23,-0.69696
trained,2,globalnorm,3,144,4,24,-0.67721
trained,2,globalnorm,3,145,4,25,-0.6592
trained,2,globalnorm,3,146,4,26,-0.6595
trained,2,globalnorm,3,147,4,27,-0.64306
trained,2,globalnorm,3,148,4,28,-0.62314
trained,2,globalnorm,3,149,4,29,-0.60618
trained,2,globalnorm,3,150,4,30,-0.61197
trained,2,globalnorm,3,151,4,31,-0.60105
trained,2,globalnorm,3,152,4,32,-0.57678
trained,2,globalnorm,3,153,4,33,-0.56617
trained,2,globalnorm,3,154,4,34,-0.56096
trained,2,globalnorm,3,155,4,35,-0.56503
trained,2,globalnorm,3,156,4,36,-0.57268
trained,2,globalnorm,3,157,4,37,-0.57991
trained,2,globalnorm,3,158,4,38,-0.56831
trained,2,globalnorm,3,159,4,39,-0.51861
trained,2,globalnorm,4,0,1,0,1.0
trained,2,globalnorm,4,1,1,1,0.99956
trained,2,globalnorm,4,2,1,2,0.99752
trained,2,globalnorm,4,3,1,3,0.99395
trained,2,globalnorm,4,4,1,4,0.9895
trained,2,globalnorm,4,5,1,5,0.9836
trained,2,globalnorm,4,6,1,6,0.97691
trained,2,globalnorm,4,7,1,7,0.96909
trained,2,globalnorm,4,8,1,8,0.95758
trained,2,globalnorm,4,9,1,9,0.94645
trained,2,globalnorm,4,10,1,10,0.93526
trained,2,globalnorm,4,11,1,11,0.92199
trained,2,globalnorm,4,12,1,12,0.90992
trained,2,globalnorm,4,13,1,13,0.89573
trained,2,globalnorm,4,14,1,14,0.88075
trained,2,globalnorm,4,15,1,15,0.86491
trained,2,globalnorm,4,16,1,16,0.84922
trained,2,globalnorm,4,17,1,17,0.83303
trained,2,globalnorm,4,18,1,18,0.81155
trained,2,globalnorm,4,19,1,19,0.79136
trained,2,globalnorm,4,20,1,20,0.77189
trained,2,globalnorm,4,21,1,21,0.7515
trained,2,globalnorm,4,22,1,22,0.72878
trained,2,globalnorm,4,23,1,23,0.70632
trained,2,globalnorm,4,24,1,24,0.6849
trained,2,globalnorm,4,25,1,25,0.66352
trained,2,globalnorm,4,26,1,26,0.64237
trained,2,globalnorm,4,27,1,27,0.61923
trained,2,globalnorm,4,28,1,28,0.59109
trained,2,globalnorm,4,29,1,29,0.56142
trained,2,globalnorm,4,30,1,30,0.5354
trained,2,globalnorm,4,31,1,31,0.50831
trained,2,globalnorm,4,32,1,32,0.47644
trained,2,globalnorm,4,33,1,33,0.43312
trained,2,globalnorm,4,34,1,34,0.4003
trained,2,globalnorm,4,35,1,35,0.37579
trained,2,globalnorm,4,36,1,36,0.34797
trained,2,globalnorm,4,37,1,37,0.31831
trained,2,globalnorm,4,38,1,38,0.279
trained,2,globalnorm,4,39,1,39,0.20178
trained,2,globalnorm,4,40,2,0,0.14998
trained,2,globalnorm,4,41,2,1,0.13721
trained,2,globalnorm,4,42,2,2,0.11329
trained,2,globalnorm,4,43,2,3,0.08599
trained,2,globalnorm,4,44,2,4,0.06016
trained,2,globalnorm,4,45,2,5,0.03074
trained,2,globalnorm,4,46,2,6,-1e-05
trained,2,globalnorm,4,47,2,7,-0.02851
trained,2,globalnorm,4,48,2,8,-0.05675
trained,2,globalnorm,4,49,2,9,-0.08687
trained,2,globalnorm,4,50,2,10,-0.11761
trained,2,globalnorm,4,51,2,11,-0.14691
trained,2,globalnorm,4,52,2,12,-0.1749
trained,2,globalnorm,4,53,2,13,-0.2026
trained,2,globalnorm,4,54,2,14,-0.23028
trained,2,globalnorm,4,55,2,15,-0.25708
trained,2,globalnorm,4,56,2,16,-0.28096
trained,2,globalnorm,4,57,2,17,-0.31111
trained,2,globalnorm,4,58,2,18,-0.34004
trained,2,globalnorm,4,59,2,19,-0.36618
trained,2,globalnorm,4,60,2,20,-0.39277
trained,2,globalnorm,4,61,2,21,-0.4162
trained,2,globalnorm,4,62,2,22,-0.43786
trained,2,globalnorm,4,63,2,23,-0.45936
trained,2,globalnorm,4,64,2,24,-0.48966
trained,2,globalnorm,4,65,2,25,-0.52688
trained,2,globalnorm,4,66,2,26,-0.56049
trained,2,globalnorm,4,67,2,27,-0.58465
trained,2,globalnorm,4,68,2,28,-0.60728
trained,2,globalnorm,4,69,2,29,-0.62531
trained,2,globalnorm,4,70,2,30,-0.64463
trained,2,globalnorm,4,71,2,31,-0.6657
trained,2,globalnorm,4,72,2,32,-0.68413
trained,2,globalnorm,4,73,2,33,-0.70028
trained,2,globalnorm,4,74,2,34,-0.71675
trained,2,globalnorm,4,75,2,35,-0.7309
trained,2,globalnorm,4,76,2,36,-0.74874
trained,2,globalnorm,4,77,2,37,-0.76614
trained,2,globalnorm,4,78,2,38,-0.78183
trained,2,globalnorm,4,79,2,39,-0.83935
trained,2,globalnorm,4,80,3,0,-0.86806
trained,2,globalnorm,4,81,3,1,-0.86255
trained,2,globalnorm,4,82,3,2,-0.86779
trained,2,globalnorm,4,83,3,3,-0.8783
trained,2,globalnorm,4,84,3,4,-0.89075
trained,2,globalnorm,4,85,3,5,-0.90297
trained,2,globalnorm,4,86,3,6,-0.91229
trained,2,globalnorm,4,87,3,7,-0.91989
trained,2,globalnorm,4,88,3,8,-0.93329
trained,2,globalnorm,4,89,3,9,-0.94393
trained,2,globalnorm,4,90,3,10,-0.95237
trained,2,globalnorm,4,91,3,11,-0.95873
trained,2,globalnorm,4,92,3,12,-0.96598
trained,2,globalnorm,4,93,3,13,-0.97551
trained,2,globalnorm,4,94,3,14,-0.98142
trained,2,globalnorm,4,95,3,15,-0.98679
trained,2,globalnorm,4,96,3,16,-0.99324
trained,2,globalnorm,4,97,3,17,-0.99712
trained,2,globalnorm,4,98,3,18,-0.99993
trained,2,globalnorm,4,99,3,19,-1.0
trained,2,globalnorm,4,100,3,20,-0.99898
trained,2,globalnorm,4,101,3,21,-0.99769
trained,2,globalnorm,4,102,3,22,-0.99705
trained,2,globalnorm,4,103,3,23,-0.99497
trained,2,globalnorm,4,104,3,24,-0.99449
trained,2,globalnorm,4,105,3,25,-0.9939
trained,2,globalnorm,4,106,3,26,-0.9922
trained,2,globalnorm,4,107,3,27,-0.99043
trained,2,globalnorm,4,108,3,28,-0.98624
trained,2,globalnorm,4,109,3,29,-0.97871
trained,2,globalnorm,4,110,3,30,-0.96997
trained,2,globalnorm,4,111,3,31,-0.96148
trained,2,globalnorm,4,112,3,32,-0.95813
trained,2,globalnorm,4,113,3,33,-0.95443
trained,2,globalnorm,4,114,3,34,-0.94466
trained,2,globalnorm,4,115,3,35,-0.93239
trained,2,globalnorm,4,116,3,36,-0.92128
trained,2,globalnorm,4,117,3,37,-0.91376
trained,2,globalnorm,4,118,3,38,-0.90917
trained,2,globalnorm,4,119,3,39,-0.93384
trained,2,globalnorm,4,120,4,0,-0.92383
trained,2,globalnorm,4,121,4,1,-0.91922
trained,2,globalnorm,4,122,4,2,-0.89803
trained,2,globalnorm,4,123,4,3,-0.87668
trained,2,globalnorm,4,124,4,4,-0.86019
trained,2,globalnorm,4,125,4,5,-0.83944
trained,2,globalnorm,4,126,4,6,-0.82696
trained,2,globalnorm,4,127,4,7,-0.81151
trained,2,globalnorm,4,128,4,8,-0.79547
trained,2,globalnorm,4,129,4,9,-0.78193
trained,2,globalnorm,4,130,4,10,-0.76154
trained,2,globalnorm,4,131,4,11,-0.73874
trained,2,globalnorm,4,132,4,12,-0.72227
trained,2,globalnorm,4,133,4,13,-0.70328
trained,2,globalnorm,4,134,4,14,-0.68005
trained,2,globalnorm,4,135,4,15,-0.65848
trained,2,globalnorm,4,136,4,16,-0.64265
trained,2,globalnorm,4,137,4,17,-0.62549
trained,2,globalnorm,4,138,4,18,-0.60757
trained,2,globalnorm,4,139,4,19,-0.58895
trained,2,globalnorm,4,140,4,20,-0.5702
trained,2,globalnorm,4,141,4,21,-0.54696
trained,2,globalnorm,4,142,4,22,-0.52593
trained,2,globalnorm,4,143,4,23,-0.50615
trained,2,globalnorm,4,144,4,24,-0.48321
trained,2,globalnorm,4,145,4,25,-0.45885
trained,2,globalnorm,4,146,4,26,-0.43487
trained,2,globalnorm,4,147,4,27,-0.41406
trained,2,globalnorm,4,148,4,28,-0.39013
trained,2,globalnorm,4,149,4,29,-0.36249
trained,2,globalnorm,4,150,4,30,-0.33104
trained,2,globalnorm,4,151,4,31,-0.29799
trained,2,globalnorm,4,152,4,32,-0.26963
trained,2,globalnorm,4,153,4,33,-0.24499
trained,2,globalnorm,4,154,4,34,-0.22322
trained,2,globalnorm,4,155,4,35,-0.20213
trained,2,globalnorm,4,156,4,36,-0.1795
trained,2,globalnorm,4,157,4,37,-0.15946
trained,2,globalnorm,4,158,4,38,-0.14731
trained,2,globalnorm,4,159,4,39,-0.16575
trained,2,globalnorm,5,0,1,0,1.0
trained,2,globalnorm,5,1,1,1,0.99371
trained,2,globalnorm,5,2,1,2,0.98156
trained,2,globalnorm,5,3,1,3,0.96838
trained,2,globalnorm,5,4,1,4,0.95478
trained,2,globalnorm,5,5,1,5,0.94033
trained,2,globalnorm,5,6,1,6,0.92559
trained,2,globalnorm,5,7,1,7,0.91167
trained,2,globalnorm,5,8,1,8,0.89751
trained,2,globalnorm,5,9,1,9,0.88396
trained,2,globalnorm,5,10,1,10,0.86999
trained,2,globalnorm,5,11,1,11,0.85588
trained,2,globalnorm,5,12,1,12,0.8415
trained,2,globalnorm,5,13,1,13,0.82702
trained,2,globalnorm,5,14,1,14,0.81348
trained,2,globalnorm,5,15,1,15,0.79953
trained,2,globalnorm,5,16,1,16,0.785
trained,2,globalnorm,5,17,1,17,0.77047
trained,2,globalnorm,5,18,1,18,0.75649
trained,2,globalnorm,5,19,1,19,0.74443
trained,2,globalnorm,5,20,1,20,0.73058
trained,2,globalnorm,5,21,1,21,0.71477
trained,2,globalnorm,5,22,1,22,0.70058
trained,2,globalnorm,5,23,1,23,0.68697
trained,2,globalnorm,5,24,1,24,0.6731
trained,2,globalnorm,5,25,1,25,0.65827
trained,2,globalnorm,5,26,1,26,0.64387
trained,2,globalnorm,5,27,1,27,0.62983
trained,2,globalnorm,5,28,1,28,0.61563
trained,2,globalnorm,5,29,1,29,0.60196
trained,2,globalnorm,5,30,1,30,0.58811
trained,2,globalnorm,5,31,1,31,0.57408
trained,2,globalnorm,5,32,1,32,0.55995
trained,2,globalnorm,5,33,1,33,0.54491
trained,2,globalnorm,5,34,1,34,0.53081
trained,2,globalnorm,5,35,1,35,0.51674
trained,2,globalnorm,5,36,1,36,0.50222
trained,2,globalnorm,5,37,1,37,0.49045
trained,2,globalnorm,5,38,1,38,0.48557
trained,2,globalnorm,5,39,1,39,0.52139
trained,2,globalnorm,5,40,2,0,0.51781
trained,2,globalnorm,5,41,2,1,0.51163
trained,2,globalnorm,5,42,2,2,0.49884
trained,2,globalnorm,5,43,2,3,0.48479
trained,2,globalnorm,5,44,2,4,0.47078
trained,2,globalnorm,5,45,2,5,0.45663
trained,2,globalnorm,5,46,2,6,0.44232
trained,2,globalnorm,5,47,2,7,0.42776
trained,2,globalnorm,5,48,2,8,0.41324
trained,2,globalnorm,5,49,2,9,0.39928
trained,2,globalnorm,5,50,2,10,0.38486
trained,2,globalnorm,5,51,2,11,0.37013
trained,2,globalnorm,5,52,2,12,0.35593
trained,2,globalnorm,5,53,2,13,0.34126
trained,2,globalnorm,5,54,2,14,0.3273
trained,2,globalnorm,5,55,2,15,0.31332
trained,2,globalnorm,5,56,2,16,0.2981
trained,2,globalnorm,5,57,2,17,0.28347
trained,2,globalnorm,5,58,2,18,0.26927
trained,2,globalnorm,5,59,2,19,0.25599
trained,2,globalnorm,5,60,2,20,0.2424
trained,2,globalnorm,5,61,2,21,0.22678
trained,2,globalnorm,5,62,2,22,0.21237
trained,2,globalnorm,5,63,2,23,0.19853
trained,2,globalnorm,5,64,2,24,0.1838
trained,2,globalnorm,5,65,2,25,0.1689
trained,2,globalnorm,5,66,2,26,0.1542
trained,2,globalnorm,5,67,2,27,0.13951
trained,2,globalnorm,5,68,2,28,0.12539
trained,2,globalnorm,5,69,2,29,0.11156
trained,2,globalnorm,5,70,2,30,0.09714
trained,2,globalnorm,5,71,2,31,0.08296
trained,2,globalnorm,5,72,2,32,0.06814
trained,2,globalnorm,5,73,2,33,0.05285
trained,2,globalnorm,5,74,2,34,0.03903
trained,2,globalnorm,5,75,2,35,0.02504
trained,2,globalnorm,5,76,2,36,0.01024
trained,2,globalnorm,5,77,2,37,-0.00336
trained,2,globalnorm,5,78,2,38,-0.01087
trained,2,globalnorm,5,79,2,39,0.0272
trained,2,globalnorm,5,80,3,0,0.02394
trained,2,globalnorm,5,81,3,1,0.01795
trained,2,globalnorm,5,82,3,2,0.00506
trained,2,globalnorm,5,83,3,3,-0.00862
trained,2,globalnorm,5,84,3,4,-0.02248
trained,2,globalnorm,5,85,3,5,-0.03659
trained,2,globalnorm,5,86,3,6,-0.05122
trained,2,globalnorm,5,87,3,7,-0.06516
trained,2,globalnorm,5,88,3,8,-0.07937
trained,2,globalnorm,5,89,3,9,-0.09379
trained,2,globalnorm,5,90,3,10,-0.1079
trained,2,globalnorm,5,91,3,11,-0.12215
trained,2,globalnorm,5,92,3,12,-0.13658
trained,2,globalnorm,5,93,3,13,-0.15067
trained,2,globalnorm,5,94,3,14,-0.16409
trained,2,globalnorm,5,95,3,15,-0.17804
trained,2,globalnorm,5,96,3,16,-0.19273
trained,2,globalnorm,5,97,3,17,-0.20741
trained,2,globalnorm,5,98,3,18,-0.22163
trained,2,globalnorm,5,99,3,19,-0.23434
trained,2,globalnorm,5,100,3,20,-0.24859
trained,2,globalnorm,5,101,3,21,-0.26433
trained,2,globalnorm,5,102,3,22,-0.27869
trained,2,globalnorm,5,103,3,23,-0.29235
trained,2,globalnorm,5,104,3,24,-0.3062
trained,2,globalnorm,5,105,3,25,-0.3212
trained,2,globalnorm,5,106,3,26,-0.33561
trained,2,globalnorm,5,107,3,27,-0.3497
trained,2,globalnorm,5,108,3,28,-0.364
trained,2,globalnorm,5,109,3,29,-0.37748
trained,2,globalnorm,5,110,3,30,-0.39156
trained,2,globalnorm,5,111,3,31,-0.40611
trained,2,globalnorm,5,112,3,32,-0.42036
trained,2,globalnorm,5,113,3,33,-0.43531
trained,2,globalnorm,5,114,3,34,-0.44913
trained,2,globalnorm,5,115,3,35,-0.46325
trained,2,globalnorm,5,116,3,36,-0.47825
trained,2,globalnorm,5,117,3,37,-0.4896
trained,2,globalnorm,5,118,3,38,-0.49663
trained,2,globalnorm,5,119,3,39,-0.45951
trained,2,globalnorm,5,120,4,0,-0.46367
trained,2,globalnorm,5,121,4,1,-0.47092
trained,2,globalnorm,5,122,4,2,-0.48401
trained,2,globalnorm,5,123,4,3,-0.49791
trained,2,globalnorm,5,124,4,4,-0.51196
trained,2,globalnorm,5,125,4,5,-0.52643
trained,2,globalnorm,5,126,4,6,-0.54109
trained,2,globalnorm,5,127,4,7,-0.55512
trained,2,globalnorm,5,128,4,8,-0.56979
trained,2,globalnorm,5,129,4,9,-0.58461
trained,2,globalnorm,5,130,4,10,-0.59892
trained,2,globalnorm,5,131,4,11,-0.61386
trained,2,globalnorm,5,132,4,12,-0.6286
trained,2,globalnorm,5,133,4,13,-0.64343
trained,2,globalnorm,5,134,4,14,-0.65785
trained,2,globalnorm,5,135,4,15,-0.67194
trained,2,globalnorm,5,136,4,16,-0.68668
trained,2,globalnorm,5,137,4,17,-0.70199
trained,2,globalnorm,5,138,4,18,-0.71638
trained,2,globalnorm,5,139,4,19,-0.72942
trained,2,globalnorm,5,140,4,20,-0.74435
trained,2,globalnorm,5,141,4,21,-0.76045
trained,2,globalnorm,5,142,4,22,-0.77502
trained,2,globalnorm,5,143,4,23,-0.789
trained,2,globalnorm,5,144,4,24,-0.80339
trained,2,globalnorm,5,145,4,25,-0.81881
trained,2,globalnorm,5,146,4,26,-0.83397
trained,2,globalnorm,5,147,4,27,-0.84838
trained,2,globalnorm,5,148,4,28,-0.86311
trained,2,globalnorm,5,149,4,29,-0.8772
trained,2,globalnorm,5,150,4,30,-0.89156
trained,2,globalnorm,5,151,4,31,-0.90661
trained,2,globalnorm,5,152,4,32,-0.92146
trained,2,globalnorm,5,153,4,33,-0.93684
trained,2,globalnorm,5,154,4,34,-0.95107
trained,2,globalnorm,5,155,4,35,-0.96517
trained,2,globalnorm,5,156,4,36,-0.98006
trained,2,globalnorm,5,157,4,37,-0.99253
trained,2,globalnorm,5,158,4,38,-1.0
trained,2,globalnorm,5,159,4,39,-0.96566
trained,2,globalnorm,6,0,1,0,1.0
trained,2,globalnorm,6,1,1,1,0.99999
trained,2,globalnorm,6,2,1,2,0.9997
trained,2,globalnorm,6,3,1,3,0.99907
trained,2,globalnorm,6,4,1,4,0.99824
trained,2,globalnorm,6,5,1,5,0.99708
trained,2,globalnorm,6,6,1,6,0.99574
trained,2,globalnorm,6,7,1,7,0.99412
trained,2,globalnorm,6,8,1,8,0.9916
trained,2,globalnorm,6,9,1,9,0.98914
trained,2,globalnorm,6,10,1,10,0.9867
trained,2,globalnorm,6,11,1,11,0.98368
trained,2,globalnorm,6,12,1,12,0.98094
trained,2,globalnorm,6,13,1,13,0.97766
trained,2,globalnorm,6,14,1,14,0.97409
trained,2,globalnorm,6,15,1,15,0.97041
trained,2,globalnorm,6,16,1,16,0.96669
trained,2,globalnorm,6,17,1,17,0.96291
trained,2,globalnorm,6,18,1,18,0.95772
trained,2,globalnorm,6,19,1,19,0.95273
trained,2,globalnorm,6,20,1,20,0.94796
trained,2,globalnorm,6,21,1,21,0.94302
trained,2,globalnorm,6,22,1,22,0.93737
trained,2,globalnorm,6,23,1,23,0.93165
trained,2,globalnorm,6,24,1,24,0.92624
trained,2,globalnorm,6,25,1,25,0.92085
trained,2,globalnorm,6,26,1,26,0.91548
trained,2,globalnorm,6,27,1,27,0.90947
trained,2,globalnorm,6,28,1,28,0.90194
trained,2,globalnorm,6,29,1,29,0.89382
trained,2,globalnorm,6,30,1,30,0.88662
trained,2,globalnorm,6,31,1,31,0.87914
trained,2,globalnorm,6,32,1,32,0.86987
trained,2,globalnorm,6,33,1,33,0.85699
trained,2,globalnorm,6,34,1,34,0.84659
trained,2,globalnorm,6,35,1,35,0.83928
trained,2,globalnorm,6,36,1,36,0.8308
trained,2,globalnorm,6,37,1,37,0.82225
trained,2,globalnorm,6,38,1,38,0.81223
trained,2,globalnorm,6,39,1,39,0.80036
trained,2,globalnorm,6,40,2,0,0.7883
trained,2,globalnorm,6,41,2,1,0.78441
trained,2,globalnorm,6,42,2,2,0.77701
trained,2,globalnorm,6,43,2,3,0.7677
trained,2,globalnorm,6,44,2,4,0.75915
trained,2,globalnorm,6,45,2,5,0.74935
trained,2,globalnorm,6,46,2,6,0.7375
trained,2,globalnorm,6,47,2,7,0.72693
trained,2,globalnorm,6,48,2,8,0.71687
trained,2,globalnorm,6,49,2,9,0.70588
trained,2,globalnorm,6,50,2,10,0.6934
trained,2,globalnorm,6,51,2,11,0.68072
trained,2,globalnorm,6,52,2,12,0.66968
trained,2,globalnorm,6,53,2,13,0.659
trained,2,globalnorm,6,54,2,14,0.64788
trained,2,globalnorm,6,55,2,15,0.63644
trained,2,globalnorm,6,56,2,16,0.62569
trained,2,globalnorm,6,57,2,17,0.61348
trained,2,globalnorm,6,58,2,18,0.60067
trained,2,globalnorm,6,59,2,19,0.58817
trained,2,globalnorm,6,60,2,20,0.57406
trained,2,globalnorm,6,61,2,21,0.55954
trained,2,globalnorm,6,62,2,22,0.54594
trained,2,globalnorm,6,63,2,23,0.53351
trained,2,globalnorm,6,64,2,24,0.51832
trained,2,globalnorm,6,65,2,25,0.49731
trained,2,globalnorm,6,66,2,26,0.47834
trained,2,globalnorm,6,67,2,27,0.46374
trained,2,globalnorm,6,68,2,28,0.44788
trained,2,globalnorm,6,69,2,29,0.43344
trained,2,globalnorm,6,70,2,30,0.42018
trained,2,globalnorm,6,71,2,31,0.40673
trained,2,globalnorm,6,72,2,32,0.39218
trained,2,globalnorm,6,73,2,33,0.37663
trained,2,globalnorm,6,74,2,34,0.36326
trained,2,globalnorm,6,75,2,35,0.35108
trained,2,globalnorm,6,76,2,36,0.33607
trained,2,globalnorm,6,77,2,37,0.3187
trained,2,globalnorm,6,78,2,38,0.30464
trained,2,globalnorm,6,79,2,39,0.28843
trained,2,globalnorm,6,80,3,0,0.26307
trained,2,globalnorm,6,81,3,1,0.25485
trained,2,globalnorm,6,82,3,2,0.24229
trained,2,globalnorm,6,83,3,3,0.22898
trained,2,globalnorm,6,84,3,4,0.2143
trained,2,globalnorm,6,85,3,5,0.19854
trained,2,globalnorm,6,86,3,6,0.18134
trained,2,globalnorm,6,87,3,7,0.16608
trained,2,globalnorm,6,88,3,8,0.14997
trained,2,globalnorm,6,89,3,9,0.13434
trained,2,globalnorm,6,90,3,10,0.12028
trained,2,globalnorm,6,91,3,11,0.10487
trained,2,globalnorm,6,92,3,12,0.08988
trained,2,globalnorm,6,93,3,13,0.07318
trained,2,globalnorm,6,94,3,14,0.05843
trained,2,globalnorm,6,95,3,15,0.04463
trained,2,globalnorm,6,96,3,16,0.03012
trained,2,globalnorm,6,97,3,17,0.0158
trained,2,globalnorm,6,98,3,18,0.0017
trained,2,globalnorm,6,99,3,19,-0.01187
trained,2,globalnorm,6,100,3,20,-0.02868
trained,2,globalnorm,6,101,3,21,-0.0456
trained,2,globalnorm,6,102,3,22,-0.06065
trained,2,globalnorm,6,103,3,23,-0.07716
trained,2,globalnorm,6,104,3,24,-0.09457
trained,2,globalnorm,6,105,3,25,-0.11094
trained,2,globalnorm,6,106,3,26,-0.12567
trained,2,globalnorm,6,107,3,27,-0.14084
trained,2,globalnorm,6,108,3,28,-0.1583
trained,2,globalnorm,6,109,3,29,-0.17491
trained,2,globalnorm,6,110,3,30,-0.19401
trained,2,globalnorm,6,111,3,31,-0.21043
trained,2,globalnorm,6,112,3,32,-0.22454
trained,2,globalnorm,6,113,3,33,-0.24132
trained,2,globalnorm,6,114,3,34,-0.25859
trained,2,globalnorm,6,115,3,35,-0.27619
trained,2,globalnorm,6,116,3,36,-0.29422
trained,2,globalnorm,6,117,3,37,-0.31114
trained,2,globalnorm,6,118,3,38,-0.32914
trained,2,globalnorm,6,119,3,39,-0.35048
trained,2,globalnorm,6,120,4,0,-0.37459
trained,2,globalnorm,6,121,4,1,-0.38082
trained,2,globalnorm,6,122,4,2,-0.39742
trained,2,globalnorm,6,123,4,3,-0.41489
trained,2,globalnorm,6,124,4,4,-0.4313
trained,2,globalnorm,6,125,4,5,-0.44809
trained,2,globalnorm,6,126,4,6,-0.46291
trained,2,globalnorm,6,127,4,7,-0.47874
trained,2,globalnorm,6,128,4,8,-0.49631
trained,2,globalnorm,6,129,4,9,-0.51187
trained,2,globalnorm,6,130,4,10,-0.52912
trained,2,globalnorm,6,131,4,11,-0.54669
trained,2,globalnorm,6,132,4,12,-0.56186
trained,2,globalnorm,6,133,4,13,-0.57941
trained,2,globalnorm,6,134,4,14,-0.59645
trained,2,globalnorm,6,135,4,15,-0.61184
trained,2,globalnorm,6,136,4,16,-0.62588
trained,2,globalnorm,6,137,4,17,-0.64078
trained,2,globalnorm,6,138,4,18,-0.65512
trained,2,globalnorm,6,139,4,19,-0.66945
trained,2,globalnorm,6,140,4,20,-0.68507
trained,2,globalnorm,6,141,4,21,-0.70352
trained,2,globalnorm,6,142,4,22,-0.71982
trained,2,globalnorm,6,143,4,23,-0.73581
trained,2,globalnorm,6,144,4,24,-0.75335
trained,2,globalnorm,6,145,4,25,-0.77213
trained,2,globalnorm,6,146,4,26,-0.79106
trained,2,globalnorm,6,147,4,27,-0.80686
trained,2,globalnorm,6,148,4,28,-0.82606
trained,2,globalnorm,6,149,4,29,-0.84503
