mode,phase,seed,sort,unit_rank,time_bin,peak_count,value
hippo,initial_d30,1,freq,17,12,1,0.15436
hippo,initial_d30,1,freq,17,13,1,0.08505
hippo,initial_d30,1,freq,17,14,1,0.01586
hippo,initial_d30,1,freq,17,15,1,-0.05311
hippo,initial_d30,1,freq,17,16,1,-0.12192
hippo,initial_d30,1,freq,17,17,1,-0.19055
hippo,initial_d30,1,freq,17,18,1,-0.25899
hippo,initial_d30,1,freq,17,19,1,-0.32727
hippo,initial_d30,1,freq,17,20,1,-0.39535
hippo,initial_d30,1,freq,17,21,1,-0.46326
hippo,initial_d30,1,freq,17,22,1,-0.531
hippo,initial_d30,1,freq,17,23,1,-0.59853
hippo,initial_d30,1,freq,17,24,1,-0.6659
hippo,initial_d30,1,freq,17,25,1,-0.73309
hippo,initial_d30,1,freq,17,26,1,-0.80009
hippo,initial_d30,1,freq,17,27,1,-0.86691
hippo,initial_d30,1,freq,17,28,1,-0.93355
hippo,initial_d30,1,freq,17,29,1,-1.0
hippo,initial_d30,1,freq,18,0,1,1.0
hippo,initial_d30,1,freq,18,1,1,0.92493
hippo,initial_d30,1,freq,18,2,1,0.85027
hippo,initial_d30,1,freq,18,3,1,0.77601
hippo,initial_d30,1,freq,18,4,1,0.70217
hippo,initial_d30,1,freq,18,5,1,0.62874
hippo,initial_d30,1,freq,18,6,1,0.55573
hippo,initial_d30,1,freq,18,7,1,0.48314
hippo,initial_d30,1,freq,18,8,1,0.41098
hippo,initial_d30,1,freq,18,9,1,0.33925
hippo,initial_d30,1,freq,18,10,1,0.26795
hippo,initial_d30,1,freq,18,11,1,0.19709
hippo,initial_d30,1,freq,18,12,1,0.12666
hippo,initial_d30,1,freq,18,13,1,0.05669
hippo,initial_d30,1,freq,18,14,1,-0.01284
hippo,initial_d30,1,freq,18,15,1,-0.08192
hippo,initial_d30,1,freq,18,16,1,-0.15055
hippo,initial_d30,1,freq,18,17,1,-0.21872
hippo,initial_d30,1,freq,18,18,1,-0.28643
hippo,initial_d30,1,freq,18,19,1,-0.35368
hippo,initial_d30,1,freq,18,20,1,-0.42046
hippo,initial_d30,1,freq,18,21,1,-0.48677
hippo,initial_d30,1,freq,18,22,1,-0.55262
hippo,initial_d30,1,freq,18,23,1,-0.61798
hippo,initial_d30,1,freq,18,24,1,-0.68286
hippo,initial_d30,1,freq,18,25,1,-0.74726
hippo,initial_d30,1,freq,18,26,1,-0.81118
hippo,initial_d30,1,freq,18,27,1,-0.87461
hippo,initial_d30,1,freq,18,28,1,-0.93754
hippo,initial_d30,1,freq,18,29,1,-1.0
hippo,initial_d30,1,freq,19,0,1,1.0
hippo,initial_d30,1,freq,19,1,1,0.98234
hippo,initial_d30,1,freq,19,2,1,0.95484
hippo,initial_d30,1,freq,19,3,1,0.91778
hippo,initial_d30,1,freq,19,4,1,0.87154
hippo,initial_d30,1,freq,19,5,1,0.81658
hippo,initial_d30,1,freq,19,6,1,0.75346
hippo,initial_d30,1,freq,19,7,1,0.68281
hippo,initial_d30,1,freq,19,8,1,0.60535
hippo,initial_d30,1,freq,19,9,1,0.52185
hippo,initial_d30,1,freq,19,10,1,0.43316
hippo,initial_d30,1,freq,19,11,1,0.34015
hippo,initial_d30,1,freq,19,12,1,0.24377
hippo,initial_d30,1,freq,19,13,1,0.14497
hippo,initial_d30,1,freq,19,14,1,0.04474
hippo,initial_d30,1,freq,19,15,1,-0.05592
hippo,initial_d30,1,freq,19,16,1,-0.15599
hippo,initial_d30,1,freq,19,17,1,-0.25449
hippo,initial_d30,1,freq,19,18,1,-0.35043
hippo,initial_d30,1,freq,19,19,1,-0.44286
hippo,initial_d30,1,freq,19,20,1,-0.53085
hippo,initial_d30,1,freq,19,21,1,-0.61353
hippo,initial_d30,1,freq,19,22,1,-0.69008
hippo,initial_d30,1,freq,19,23,1,-0.75974
hippo,initial_d30,1,freq,19,24,1,-0.82182
hippo,initial_d30,1,freq,19,25,1,-0.87571
hippo,initial_d30,1,freq,19,26,1,-0.92087
hippo,initial_d30,1,freq,19,27,1,-0.95686
hippo,initial_d30,1,freq,19,28,1,-0.98332
hippo,initial_d30,1,freq,19,29,1,-1.0
hippo,initial_d30,1,freq,20,0,2,1.0
hippo,initial_d30,1,freq,20,1,2,0.92488
hippo,initial_d30,1,freq,20,2,2,0.77359
hippo,initial_d30,1,freq,20,3,2,0.55865
hippo,initial_d30,1,freq,20,4,2,0.29776
hippo,initial_d30,1,freq,20,5,2,0.01237
hippo,initial_d30,1,freq,20,6,2,-0.27407
hippo,initial_d30,1,freq,20,7,2,-0.53805
hippo,initial_d30,1,freq,20,8,2,-0.75797
hippo,initial_d30,1,freq,20,9,2,-0.91582
hippo,initial_d30,1,freq,20,10,2,-0.99874
hippo,initial_d30,1,freq,20,11,2,-1.0
hippo,initial_d30,1,freq,20,12,2,-0.91961
hippo,initial_d30,1,freq,20,13,2,-0.76427
hippo,initial_d30,1,freq,20,14,2,-0.54679
hippo,initial_d30,1,freq,20,15,2,-0.2851
hippo,initial_d30,1,freq,20,16,2,-0.00073
hippo,initial_d30,1,freq,20,17,2,0.28299
hippo,initial_d30,1,freq,20,18,2,0.54276
hippo,initial_d30,1,freq,20,19,2,0.75732
hippo,initial_d30,1,freq,20,20,2,0.90911
hippo,initial_d30,1,freq,20,21,2,0.98576
hippo,initial_d30,1,freq,20,22,2,0.98107
hippo,initial_d30,1,freq,20,23,2,0.89552
hippo,initial_d30,1,freq,20,24,2,0.73624
hippo,initial_d30,1,freq,20,25,2,0.51637
hippo,initial_d30,1,freq,20,26,2,0.25402
hippo,initial_d30,1,freq,20,27,2,-0.02923
hippo,initial_d30,1,freq,20,28,2,-0.31012
hippo,initial_d30,1,freq,20,29,2,-0.56561
hippo,initial_d30,1,freq,21,0,1,0.90412
hippo,initial_d30,1,freq,21,1,1,0.9398
hippo,initial_d30,1,freq,21,2,1,0.96733
hippo,initial_d30,1,freq,21,3,1,0.98658
hippo,initial_d30,1,freq,21,4,1,0.99749
hippo,initial_d30,1,freq,21,5,1,1.0
hippo,initial_d30,1,freq,21,6,1,0.99411
hippo,initial_d30,1,freq,21,7,1,0.97983
hippo,initial_d30,1,freq,21,8,1,0.95725
hippo,initial_d30,1,freq,21,9,1,0.92645
hippo,initial_d30,1,freq,21,10,1,0.88755
hippo,initial_d30,1,freq,21,11,1,0.84072
hippo,initial_d30,1,freq,21,12,1,0.78616
hippo,initial_d30,1,freq,21,13,1,0.72409
hippo,initial_d30,1,freq,21,14,1,0.65477
hippo,initial_d30,1,freq,21,15,1,0.57849
hippo,initial_d30,1,freq,21,16,1,0.49557
hippo,initial_d30,1,freq,21,17,1,0.40635
hippo,initial_d30,1,freq,21,18,1,0.31119
hippo,initial_d30,1,freq,21,19,1,0.2105
hippo,initial_d30,1,freq,21,20,1,0.1047
hippo,initial_d30,1,freq,21,21,1,-0.00579
hippo,initial_d30,1,freq,21,22,1,-0.12049
hippo,initial_d30,1,freq,21,23,1,-0.23894
hippo,initial_d30,1,freq,21,24,1,-0.36065
hippo,initial_d30,1,freq,21,25,1,-0.4851
hippo,initial_d30,1,freq,21,26,1,-0.61179
hippo,initial_d30,1,freq,21,27,1,-0.74019
hippo,initial_d30,1,freq,21,28,1,-0.86978
hippo,initial_d30,1,freq,21,29,1,-1.0
hippo,initial_d30,1,freq,22,0,1,0.90202
hippo,initial_d30,1,freq,22,1,1,0.93822
hippo,initial_d30,1,freq,22,2,1,0.96621
hippo,initial_d30,1,freq,22,3,1,0.98588
hippo,initial_d30,1,freq,22,4,1,0.99715
hippo,initial_d30,1,freq,22,5,1,1.0
hippo,initial_d30,1,freq,22,6,1,0.9944
hippo,initial_d30,1,freq,22,7,1,0.98039
hippo,initial_d30,1,freq,22,8,1,0.95804
hippo,initial_d30,1,freq,22,9,1,0.92744
hippo,initial_d30,1,freq,22,10,1,0.88871
hippo,initial_d30,1,freq,22,11,1,0.84204
hippo,initial_d30,1,freq,22,12,1,0.78761
hippo,initial_d30,1,freq,22,13,1,0.72565
hippo,initial_d30,1,freq,22,14,1,0.65642
hippo,initial_d30,1,freq,22,15,1,0.58021
hippo,initial_d30,1,freq,22,16,1,0.49734
hippo,initial_d30,1,freq,22,17,1,0.40815
hippo,initial_d30,1,freq,22,18,1,0.313
hippo,initial_d30,1,freq,22,19,1,0.2123
hippo,initial_d30,1,freq,22,20,1,0.10646
hippo,initial_d30,1,freq,22,21,1,-0.00408
hippo,initial_d30,1,freq,22,22,1,-0.11888
hippo,initial_d30,1,freq,22,23,1,-0.23744
hippo,initial_d30,1,freq,22,24,1,-0.3593
hippo,initial_d30,1,freq,22,25,1,-0.48394
hippo,initial_d30,1,freq,22,26,1,-0.61085
hippo,initial_d30,1,freq,22,27,1,-0.73952
hippo,initial_d30,1,freq,22,28,1,-0.86941
hippo,initial_d30,1,freq,22,29,1,-1.0
hippo,initial_d30,1,freq,23,0,2,-1.0
hippo,initial_d30,1,freq,23,1,2,-0.92185
hippo,initial_d30,1,freq,23,2,2,-0.76727
hippo,initial_d30,1,freq,23,3,2,-0.5492
hippo,initial_d30,1,freq,23,4,2,-0.2858
hippo,initial_d30,1,freq,23,5,2,0.00111
hippo,initial_d30,1,freq,23,6,2,0.28778
hippo,initial_d30,1,freq,23,7,2,0.55057
hippo,initial_d30,1,freq,23,8,2,0.76787
hippo,initial_d30,1,freq,23,9,2,0.92186
hippo,initial_d30,1,freq,23,10,2,1.0
hippo,initial_d30,1,freq,23,11,2,0.99604
hippo,initial_d30,1,freq,23,12,2,0.9105
hippo,initial_d30,1,freq,23,13,2,0.75065
hippo,initial_d30,1,freq,23,14,2,0.52986
hippo,initial_d30,1,freq,23,15,2,0.2665
hippo,initial_d30,1,freq,23,16,2,-0.01761
hippo,initial_d30,1,freq,23,17,2,-0.29896
hippo,initial_d30,1,freq,23,18,2,-0.55437
hippo,initial_d30,1,freq,23,19,2,-0.76282
hippo,initial_d30,1,freq,23,20,2,-0.90724
hippo,initial_d30,1,freq,23,21,2,-0.97588
hippo,initial_d30,1,freq,23,22,2,-0.96327
hippo,initial_d30,1,freq,23,23,2,-0.87064
hippo,initial_d30,1,freq,23,24,2,-0.70584
hippo,initial_d30,1,freq,23,25,2,-0.48265
hippo,initial_d30,1,freq,23,26,2,-0.21963
hippo,initial_d30,1,freq,23,27,2,0.06144
hippo,initial_d30,1,freq,23,28,2,0.33731
hippo,initial_d30,1,freq,23,29,2,0.58524
hippo,initial_d30,1,freq,24,0,1,-1.0
hippo,initial_d30,1,freq,24,1,1,-0.97676
hippo,initial_d30,1,freq,24,2,1,-0.94162
hippo,initial_d30,1,freq,24,3,1,-0.895
hippo,initial_d30,1,freq,24,4,1,-0.83748
hippo,initial_d30,1,freq,24,5,1,-0.76979
hippo,initial_d30,1,freq,24,6,1,-0.69275
hippo,initial_d30,1,freq,24,7,1,-0.60731
hippo,initial_d30,1,freq,24,8,1,-0.51453
hippo,initial_d30,1,freq,24,9,1,-0.41554
hippo,initial_d30,1,freq,24,10,1,-0.31155
hippo,initial_d30,1,freq,24,11,1,-0.20385
hippo,initial_d30,1,freq,24,12,1,-0.09375
hippo,initial_d30,1,freq,24,13,1,0.0174
hippo,initial_d30,1,freq,24,14,1,0.12824
hippo,initial_d30,1,freq,24,15,1,0.23743
hippo,initial_d30,1,freq,24,16,1,0.34362
hippo,initial_d30,1,freq,24,17,1,0.44552
hippo,initial_d30,1,freq,24,18,1,0.5419
hippo,initial_d30,1,freq,24,19,1,0.63158
hippo,initial_d30,1,freq,24,20,1,0.71347
hippo,initial_d30,1,freq,24,21,1,0.78658
hippo,initial_d30,1,freq,24,22,1,0.85002
hippo,initial_d30,1,freq,24,23,1,0.90302
hippo,initial_d30,1,freq,24,24,1,0.94495
hippo,initial_d30,1,freq,24,25,1,0.97531
hippo,initial_d30,1,freq,24,26,1,0.99373
hippo,initial_d30,1,freq,24,27,1,1.0
hippo,initial_d30,1,freq,24,28,1,0.99405
hippo,initial_d30,1,freq,24,29,1,0.97597
hippo,initial_d30,1,freq,25,0,1,-1.0
hippo,initial_d30,1,freq,25,1,1,-0.92979
hippo,initial_d30,1,freq,25,2,1,-0.85966
hippo,initial_d30,1,freq,25,3,1,-0.78961
hippo,initial_d30,1,freq,25,4,1,-0.71965
hippo,initial_d30,1,freq,25,5,1,-0.64977
hippo,initial_d30,1,freq,25,6,1,-0.57997
hippo,initial_d30,1,freq,25,7,1,-0.51028
hippo,initial_d30,1,freq,25,8,1,-0.44066
hippo,initial_d30,1,freq,25,9,1,-0.37113
hippo,initial_d30,1,freq,25,10,1,-0.30169
hippo,initial_d30,1,freq,25,11,1,-0.23233
hippo,initial_d30,1,freq,25,12,1,-0.16307
hippo,initial_d30,1,freq,25,13,1,-0.0939
hippo,initial_d30,1,freq,25,14,1,-0.02482
hippo,initial_d30,1,freq,25,15,1,0.04416
hippo,initial_d30,1,freq,25,16,1,0.11306
hippo,initial_d30,1,freq,25,17,1,0.18187
hippo,initial_d30,1,freq,25,18,1,0.25058
hippo,initial_d30,1,freq,25,19,1,0.31919
hippo,initial_d30,1,freq,25,20,1,0.38771
hippo,initial_d30,1,freq,25,21,1,0.45614
hippo,initial_d30,1,freq,25,22,1,0.52446
hippo,initial_d30,1,freq,25,23,1,0.59269
hippo,initial_d30,1,freq,25,24,1,0.66082
hippo,initial_d30,1,freq,25,25,1,0.72886
hippo,initial_d30,1,freq,25,26,1,0.79679
hippo,initial_d30,1,freq,25,27,1,0.86463
hippo,initial_d30,1,freq,25,28,1,0.93235
hippo,initial_d30,1,freq,25,29,1,1.0
hippo,initial_d30,1,freq,26,0,1,-1.0
hippo,initial_d30,1,freq,26,1,1,-0.93071
hippo,initial_d30,1,freq,26,2,1,-0.86145
hippo,initial_d30,1,freq,26,3,1,-0.7922
hippo,initial_d30,1,freq,26,4,1,-0.72297
hippo,initial_d30,1,freq,26,5,1,-0.65377
hippo,initial_d30,1,freq,26,6,1,-0.58459
hippo,initial_d30,1,freq,26,7,1,-0.51544
hippo,initial_d30,1,freq,26,8,1,-0.4463
hippo,initial_d30,1,freq,26,9,1,-0.37719
hippo,initial_d30,1,freq,26,10,1,-0.3081
hippo,initial_d30,1,freq,26,11,1,-0.23904
hippo,initial_d30,1,freq,26,12,1,-0.17
hippo,initial_d30,1,freq,26,13,1,-0.10099
hippo,initial_d30,1,freq,26,14,1,-0.03199
hippo,initial_d30,1,freq,26,15,1,0.03697
hippo,initial_d30,1,freq,26,16,1,0.10592
hippo,initial_d30,1,freq,26,17,1,0.17485
hippo,initial_d30,1,freq,26,18,1,0.24374
hippo,initial_d30,1,freq,26,19,1,0.31261
hippo,initial_d30,1,freq,26,20,1,0.38146
hippo,initial_d30,1,freq,26,21,1,0.45028
hippo,initial_d30,1,freq,26,22,1,0.5191
hippo,initial_d30,1,freq,26,23,1,0.58787
hippo,initial_d30,1,freq,26,24,1,0.65662
hippo,initial_d30,1,freq,26,25,1,0.72534
hippo,initial_d30,1,freq,26,26,1,0.79403
hippo,initial_d30,1,freq,26,27,1,0.86272
hippo,initial_d30,1,freq,26,28,1,0.93137
hippo,initial_d30,1,freq,26,29,1,1.0
hippo,initial_d30,1,freq,27,0,1,-1.0
hippo,initial_d30,1,freq,27,1,1,-0.93002
hippo,initial_d30,1,freq,27,2,1,-0.86011
hippo,initial_d30,1,freq,27,3,1,-0.79027
hippo,initial_d30,1,freq,27,4,1,-0.72049
hippo,initial_d30,1,freq,27,5,1,-0.65078
hippo,initial_d30,1,freq,27,6,1,-0.58114
hippo,initial_d30,1,freq,27,7,1,-0.51156
hippo,initial_d30,1,freq,27,8,1,-0.44207
hippo,initial_d30,1,freq,27,9,1,-0.37264
hippo,initial_d30,1,freq,27,10,1,-0.30328
hippo,initial_d30,1,freq,27,11,1,-0.234
hippo,initial_d30,1,freq,27,12,1,-0.16479
hippo,initial_d30,1,freq,27,13,1,-0.09565
hippo,initial_d30,1,freq,27,14,1,-0.0266
hippo,initial_d30,1,freq,27,15,1,0.0424
hippo,initial_d30,1,freq,27,16,1,0.1113
hippo,initial_d30,1,freq,27,17,1,0.18014
hippo,initial_d30,1,freq,27,18,1,0.24889
hippo,initial_d30,1,freq,27,19,1,0.31758
hippo,initial_d30,1,freq,27,20,1,0.38619
hippo,initial_d30,1,freq,27,21,1,0.45471
hippo,initial_d30,1,freq,27,22,1,0.52316
hippo,initial_d30,1,freq,27,23,1,0.59152
hippo,initial_d30,1,freq,27,24,1,0.6598
hippo,initial_d30,1,freq,27,25,1,0.728
hippo,initial_d30,1,freq,27,26,1,0.79613
hippo,initial_d30,1,freq,27,27,1,0.86417
hippo,initial_d30,1,freq,27,28,1,0.93213
hippo,initial_d30,1,freq,27,29,1,1.0
hippo,initial_d30,1,freq,28,0,1,-1.0
hippo,initial_d30,1,freq,28,1,1,-0.93079
hippo,initial_d30,1,freq,28,2,1,-0.86159
hippo,initial_d30,1,freq,28,3,1,-0.79241
hippo,initial_d30,1,freq,28,4,1,-0.72325
hippo,initial_d30,1,freq,28,5,1,-0.65411
hippo,initial_d30,1,freq,28,6,1,-0.58497
hippo,initial_d30,1,freq,28,7,1,-0.51586
hippo,initial_d30,1,freq,28,8,1,-0.44677
hippo,initial_d30,1,freq,28,9,1,-0.3777
hippo,initial_d30,1,freq,28,10,1,-0.30863
hippo,initial_d30,1,freq,28,11,1,-0.2396
hippo,initial_d30,1,freq,28,12,1,-0.17057
hippo,initial_d30,1,freq,28,13,1,-0.10156
hippo,initial_d30,1,freq,28,14,1,-0.03257
hippo,initial_d30,1,freq,28,15,1,0.0364
hippo,initial_d30,1,freq,28,16,1,0.10536
hippo,initial_d30,1,freq,28,17,1,0.17429
hippo,initial_d30,1,freq,28,18,1,0.24321
hippo,initial_d30,1,freq,28,19,1,0.31211
hippo,initial_d30,1,freq,28,20,1,0.38098
hippo,initial_d30,1,freq,28,21,1,0.44984
hippo,initial_d30,1,freq,28,22,1,0.51868
hippo,initial_d30,1,freq,28,23,1,0.5875
hippo,initial_d30,1,freq,28,24,1,0.6563
hippo,initial_d30,1,freq,28,25,1,0.72508
hippo,initial_d30,1,freq,28,26,1,0.79384
hippo,initial_d30,1,freq,28,27,1,0.86258
hippo,initial_d30,1,freq,28,28,1,0.9313
hippo,initial_d30,1,freq,28,29,1,1.0
hippo,initial_d30,1,freq,29,0,1,-1.0
hippo,initial_d30,1,freq,29,1,1,-0.93011
hippo,initial_d30,1,freq,29,2,1,-0.8603
hippo,initial_d30,1,freq,29,3,1,-0.79054
hippo,initial_d30,1,freq,29,4,1,-0.72085
hippo,initial_d30,1,freq,29,5,1,-0.65122
hippo,initial_d30,1,freq,29,6,1,-0.58166
hippo,initial_d30,1,freq,29,7,1,-0.51216
hippo,initial_d30,1,freq,29,8,1,-0.44273
hippo,initial_d30,1,freq,29,9,1,-0.37335
hippo,initial_d30,1,freq,29,10,1,-0.30405
hippo,initial_d30,1,freq,29,11,1,-0.2348
hippo,initial_d30,1,freq,29,12,1,-0.16563
hippo,initial_d30,1,freq,29,13,1,-0.09653
hippo,initial_d30,1,freq,29,14,1,-0.02749
hippo,initial_d30,1,freq,29,15,1,0.0415
hippo,initial_d30,1,freq,29,16,1,0.11041
hippo,initial_d30,1,freq,29,17,1,0.17924
hippo,initial_d30,1,freq,29,18,1,0.24801
hippo,initial_d30,1,freq,29,19,1,0.31672
hippo,initial_d30,1,freq,29,20,1,0.38536
hippo,initial_d30,1,freq,29,21,1,0.45394
hippo,initial_d30,1,freq,29,22,1,0.52243
hippo,initial_d30,1,freq,29,23,1,0.59087
hippo,initial_d30,1,freq,29,24,1,0.65923
hippo,initial_d30,1,freq,29,25,1,0.72752
hippo,initial_d30,1,freq,29,26,1,0.79574
hippo,initial_d30,1,freq,29,27,1,0.86391
hippo,initial_d30,1,freq,29,28,1,0.93199
hippo,initial_d30,1,freq,29,29,1,1.0
hippo,initial_d30,1,freq,30,0,1,-1.0
hippo,initial_d30,1,freq,30,1,1,-0.89897
hippo,initial_d30,1,freq,30,2,1,-0.79982
hippo,initial_d30,1,freq,30,3,1,-0.7026
hippo,initial_d30,1,freq,30,4,1,-0.60737
hippo,initial_d30,1,freq,30,5,1,-0.51418
hippo,initial_d30,1,freq,30,6,1,-0.42309
hippo,initial_d30,1,freq,30,7,1,-0.33414
hippo,initial_d30,1,freq,30,8,1,-0.24737
hippo,initial_d30,1,freq,30,9,1,-0.16284
hippo,initial_d30,1,freq,30,10,1,-0.0806
hippo,initial_d30,1,freq,30,11,1,-0.00067
hippo,initial_d30,1,freq,30,12,1,0.07689
hippo,initial_d30,1,freq,30,13,1,0.15203
hippo,initial_d30,1,freq,30,14,1,0.22473
hippo,initial_d30,1,freq,30,15,1,0.29495
hippo,initial_d30,1,freq,30,16,1,0.36265
hippo,initial_d30,1,freq,30,17,1,0.42779
hippo,initial_d30,1,freq,30,18,1,0.49035
hippo,initial_d30,1,freq,30,19,1,0.55028
hippo,initial_d30,1,freq,30,20,1,0.60757
hippo,initial_d30,1,freq,30,21,1,0.66219
hippo,initial_d30,1,freq,30,22,1,0.7141
hippo,initial_d30,1,freq,30,23,1,0.76329
hippo,initial_d30,1,freq,30,24,1,0.80973
hippo,initial_d30,1,freq,30,25,1,0.85339
hippo,initial_d30,1,freq,30,26,1,0.89427
hippo,initial_d30,1,freq,30,27,1,0.93234
hippo,initial_d30,1,freq,30,28,1,0.96758
hippo,initial_d30,1,freq,30,29,1,1.0
hippo,initial_d30,1,freq,31,0,1,-1.0
hippo,initial_d30,1,freq,31,1,1,-0.92426
hippo,initial_d30,1,freq,31,2,1,-0.84892
hippo,initial_d30,1,freq,31,3,1,-0.774
hippo,initial_d30,1,freq,31,4,1,-0.69948
hippo,initial_d30,1,freq,31,5,1,-0.6254
hippo,initial_d30,1,freq,31,6,1,-0.55175
hippo,initial_d30,1,freq,31,7,1,-0.47855
hippo,initial_d30,1,freq,31,8,1,-0.40581
hippo,initial_d30,1,freq,31,9,1,-0.33353
hippo,initial_d30,1,freq,31,10,1,-0.26174
hippo,initial_d30,1,freq,31,11,1,-0.19042
hippo,initial_d30,1,freq,31,12,1,-0.1196
hippo,initial_d30,1,freq,31,13,1,-0.04929
hippo,initial_d30,1,freq,31,14,1,0.02052
hippo,initial_d30,1,freq,31,15,1,0.0898
hippo,initial_d30,1,freq,31,16,1,0.15855
hippo,initial_d30,1,freq,31,17,1,0.22675
hippo,initial_d30,1,freq,31,18,1,0.29441
hippo,initial_d30,1,freq,31,19,1,0.36151
hippo,initial_d30,1,freq,31,20,1,0.42805
hippo,initial_d30,1,freq,31,21,1,0.49401
hippo,initial_d30,1,freq,31,22,1,0.55938
hippo,initial_d30,1,freq,31,23,1,0.62418
hippo,initial_d30,1,freq,31,24,1,0.68836
hippo,initial_d30,1,freq,31,25,1,0.75194
hippo,initial_d30,1,freq,31,26,1,0.8149
hippo,initial_d30,1,freq,31,27,1,0.87723
hippo,initial_d30,1,freq,31,28,1,0.93894
hippo,initial_d30,1,freq,31,29,1,1.0
hippo,initial_d30,1,freq,32,0,1,-1.0
hippo,initial_d30,1,freq,32,1,1,-0.93093
hippo,initial_d30,1,freq,32,2,1,-0.86186
hippo,initial_d30,1,freq,32,3,1,-0.7928
hippo,initial_d30,1,freq,32,4,1,-0.72375
hippo,initial_d30,1,freq,32,5,1,-0.65471
hippo,initial_d30,1,freq,32,6,1,-0.58567
hippo,initial_d30,1,freq,32,7,1,-0.51664
hippo,initial_d30,1,freq,32,8,1,-0.44762
hippo,initial_d30,1,freq,32,9,1,-0.37861
hippo,initial_d30,1,freq,32,10,1,-0.30959
hippo,initial_d30,1,freq,32,11,1,-0.2406
hippo,initial_d30,1,freq,32,12,1,-0.17161
hippo,initial_d30,1,freq,32,13,1,-0.10262
hippo,initial_d30,1,freq,32,14,1,-0.03365
hippo,initial_d30,1,freq,32,15,1,0.03532
hippo,initial_d30,1,freq,32,16,1,0.10428
hippo,initial_d30,1,freq,32,17,1,0.17323
hippo,initial_d30,1,freq,32,18,1,0.24217
hippo,initial_d30,1,freq,32,19,1,0.31111
hippo,initial_d30,1,freq,32,20,1,0.38003
hippo,initial_d30,1,freq,32,21,1,0.44895
hippo,initial_d30,1,freq,32,22,1,0.51786
hippo,initial_d30,1,freq,32,23,1,0.58677
hippo,initial_d30,1,freq,32,24,1,0.65565
hippo,initial_d30,1,freq,32,25,1,0.72454
hippo,initial_d30,1,freq,32,26,1,0.79341
hippo,initial_d30,1,freq,32,27,1,0.86229
hippo,initial_d30,1,freq,32,28,1,0.93114
hippo,initial_d30,1,freq,32,29,1,1.0
hippo,initial_d30,1,freq,33,0,1,-0.9665
hippo,initial_d30,1,freq,33,1,1,-0.98557
hippo,initial_d30,1,freq,33,2,1,-0.99675
hippo,initial_d30,1,freq,33,3,1,-1.0
hippo,initial_d30,1,freq,33,4,1,-0.99532
hippo,initial_d30,1,freq,33,5,1,-0.98274
hippo,initial_d30,1,freq,33,6,1,-0.96234
hippo,initial_d30,1,freq,33,7,1,-0.93422
hippo,initial_d30,1,freq,33,8,1,-0.89855
hippo,initial_d30,1,freq,33,9,1,-0.85551
hippo,initial_d30,1,freq,33,10,1,-0.80532
hippo,initial_d30,1,freq,33,11,1,-0.74824
hippo,initial_d30,1,freq,33,12,1,-0.68457
hippo,initial_d30,1,freq,33,13,1,-0.61462
hippo,initial_d30,1,freq,33,14,1,-0.53876
hippo,initial_d30,1,freq,33,15,1,-0.45736
hippo,initial_d30,1,freq,33,16,1,-0.37083
hippo,initial_d30,1,freq,33,17,1,-0.2796
hippo,initial_d30,1,freq,33,18,1,-0.18414
hippo,initial_d30,1,freq,33,19,1,-0.08492
hippo,initial_d30,1,freq,33,20,1,0.01757
hippo,initial_d30,1,freq,33,21,1,0.12281
hippo,initial_d30,1,freq,33,22,1,0.23029
hippo,initial_d30,1,freq,33,23,1,0.33948
hippo,initial_d30,1,freq,33,24,1,0.44983
hippo,initial_d30,1,freq,33,25,1,0.56081
hippo,initial_d30,1,freq,33,26,1,0.67185
hippo,initial_d30,1,freq,33,27,1,0.78243
hippo,initial_d30,1,freq,33,28,1,0.89199
hippo,initial_d30,1,freq,33,29,1,1.0
hippo,initial_d30,1,freq,34,0,1,-1.0
hippo,initial_d30,1,freq,34,1,1,-0.93013
hippo,initial_d30,1,freq,34,2,1,-0.86187
hippo,initial_d30,1,freq,34,3,1,-0.79261
hippo,initial_d30,1,freq,34,4,1,-0.72341
hippo,initial_d30,1,freq,34,5,1,-0.65343
hippo,initial_d30,1,freq,34,6,1,-0.58533
hippo,initial_d30,1,freq,34,7,1,-0.51718
hippo,initial_d30,1,freq,34,8,1,-0.44742
hippo,initial_d30,1,freq,34,9,1,-0.37744
hippo,initial_d30,1,freq,34,10,1,-0.30968
hippo,initial_d30,1,freq,34,11,1,-0.24152
hippo,initial_d30,1,freq,34,12,1,-0.17221
hippo,initial_d30,1,freq,34,13,1,-0.10262
hippo,initial_d30,1,freq,34,14,1,-0.03408
hippo,initial_d30,1,freq,34,15,1,0.03435
hippo,initial_d30,1,freq,34,16,1,0.10461
hippo,initial_d30,1,freq,34,17,1,0.17287
hippo,initial_d30,1,freq,34,18,1,0.24285
hippo,initial_d30,1,freq,34,19,1,0.31211
hippo,initial_d30,1,freq,34,20,1,0.37993
hippo,initial_d30,1,freq,34,21,1,0.44875
hippo,initial_d30,1,freq,34,22,1,0.5169
hippo,initial_d30,1,freq,34,23,1,0.58649
hippo,initial_d30,1,freq,34,24,1,0.65547
hippo,initial_d30,1,freq,34,25,1,0.72396
hippo,initial_d30,1,freq,34,26,1,0.79361
hippo,initial_d30,1,freq,34,27,1,0.86336
hippo,initial_d30,1,freq,34,28,1,0.93295
hippo,initial_d30,1,freq,34,29,1,1.0
hippo,initial_d30,1,freq,35,0,1,-1.0
